Date,Close
3/8/2022 16:00:00,0.06
3/11/2022 16:00:00,0.06
3/14/2022 16:00:00,0.05
3/18/2022 16:00:00,0.05
3/21/2022 16:00:00,0.05
3/22/2022 16:00:00,0.05
3/23/2022 16:00:00,0.05
3/24/2022 16:00:00,0.05
3/25/2022 16:00:00,0.06
3/28/2022 16:00:00,0.06
3/29/2022 16:00:00,0.07
3/30/2022 16:00:00,0.06
3/31/2022 16:00:00,0.07
4/1/2022 16:00:00,0.06
4/4/2022 16:00:00,0.06
4/5/2022 16:00:00,0.06
4/6/2022 16:00:00,0.06
4/8/2022 16:00:00,0.06
4/11/2022 16:00:00,0.06
4/12/2022 16:00:00,0.06
4/13/2022 16:00:00,0.07
4/14/2022 16:00:00,0.07
4/18/2022 16:00:00,0.07
4/19/2022 16:00:00,0.07
4/20/2022 16:00:00,0.07
4/21/2022 16:00:00,0.06
4/22/2022 16:00:00,0.07
4/25/2022 16:00:00,0.06
4/26/2022 16:00:00,0.06
4/27/2022 16:00:00,0.06
4/28/2022 16:00:00,0.06
4/29/2022 16:00:00,0.06
5/2/2022 16:00:00,0.06
5/3/2022 16:00:00,0.06
5/6/2022 16:00:00,0.06
5/9/2022 16:00:00,0.06
5/10/2022 16:00:00,0.06
5/11/2022 16:00:00,0.06
5/12/2022 16:00:00,0.06
5/16/2022 16:00:00,0.06
5/17/2022 16:00:00,0.05
5/18/2022 16:00:00,0.06
5/19/2022 16:00:00,0.06
5/26/2022 16:00:00,0.05
5/30/2022 16:00:00,0.06
5/31/2022 16:00:00,0.06
